LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
46999199,12855606,149902408,58220406778,325804169,76303883588,76505129683,224929623,9472032641,20726035871
29227085,3224682,74019643,49305611989,200286800,67565675836,67474005249,123528856,6221976554,16545339919
31093006,3795355,78736548,49802190353,222661010,67502546501,67429852827,131207179,6299576067,16924384317
61836109,47267480,168787969,59215701379,224168502,70496282287,70989941900,242655684,12144306178,24512057553
28783690,2696434,69879423,49059431951,168850305,66330611430,66631979358,115404441,6082715692,16482509605
58150877,12148409,239873078,58736952856,451105012,77675983958,76985722775,341688667,9010034289,21892879261
50644573,11209175,121022210,54387656330,344215201,74684623971,74643783224,200084707,7629431621,19235815055
29403609,2532026,69721893,48897198920,180920642,65976305865,66284064470,117566004,6921399223,16287065970
28209935,2422536,63400750,48908160681,179611533,66823394642,66492864972,112214707,6882898982,16519534586
28122090,2373317,67650516,49071040617,175516689,66914400398,67131089018,112677970,6423657197,16421729373
30376617,2117469,66886256,48830986065,188976006,67550610939,67025185711,118453913,6375520548,16472482363
29771822,2733914,69936507,49189688014,170546918,66702913077,66913291831,114001726,6103234834,16676898179
29673351,2429827,67398110,48850694464,178909540,67656639946,67190094972,118807675,6247695900,16469512475
27137320,2571302,66075540,49308822849,170268992,67642587750,67909906565,107624050,6245955973,16717282732
24266067,2288424,59502322,49317963808,168776563,68148218804,68344449484,99654399,5937167271,16804647639
23593832,1562923,54025952,48633071091,153955949,67823142561,68115397914,92473947,5732974754,16450999356
25891639,1620642,52754611,48265549667,141595882,66835446364,67098625569,94687559,5853941593,16509206011
25131936,1519256,49704092,47721727988,142253910,67257017978,66828622752,93180387,5676587476,16173518640
25436528,1796767,55091603,48142911530,144493592,68103432886,67696773018,96154965,5264130834,16511578864
31387589,7893031,118247081,50695815366,243128027,68519120799,68918918367,176207135,7370111212,19345088093
25066070,2276944,57397183,48695684040,174572688,68876486334,68419274368,103298645,5688925569,16485751362
44576410,15758755,224043615,53438924433,385175474,69720637424,70013389612,316528000,10266884336,23108500835
42830323,15560380,228686812,54218081290,410949153,71526081563,71017283681,322666696,10549268112,23767103032
