LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
296686605,472076196,526590708,56482445971,401707875,37849596519,36693943074,835468800,33768827469,43378575888
312982721,586063659,623270799,56446326187,259811078,35132895201,35461265027,945024649,35422191479,44651617926
294869997,476405159,501848891,55884981809,192326141,36137531481,36653828195,806869629,34792658416,43397251833
304599998,481180214,508753847,56389553149,207447791,36751492837,35829678204,822540220,35016238795,44046189153
293869915,473856222,502477527,56239089327,206545781,35339783197,34305271971,805914210,34867284334,44031674686
329627567,456859532,478052736,47974159446,219928537,33078250595,31860499250,817304579,30105344906,37608002033
335740967,460394758,477695681,47973753746,215131551,33420946484,32791834469,820047651,29919044805,37752312663
299384200,444698320,463134854,47959964912,208136353,30432330923,31192867963,765902745,29989278682,38212722472
321667105,452480093,472002529,47859251868,211341058,33184858268,32878443172,800940972,30401628651,37845530004
252181360,479677605,502199561,56767565135,365447065,44907732255,45055290952,764293486,32702293084,42160687790
