LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
36989543,20804533,141747840,11431146397,330311896,11401210240,10851461279,193994084,3644445112,6175272769
23890123,17316110,148055079,11274010167,304235404,10508540219,10569750901,197234066,3533846033,5906644378
20334951,11152003,139681320,11049566992,290011777,9805079251,10416846080,188786578,3341176455,5746953297
21509187,12813514,143399564,11379230269,291141639,10391915272,10825991030,196444633,3612125277,5981224932
18270785,12035853,136005340,10495892249,256560687,9630402286,9712913425,178050127,3247323833,5494617244
20262305,13520892,133947920,10548150378,256435013,9405676585,9747239693,174796880,3286485472,5641475719
18343593,9941838,150469255,9874085259,204985517,8821982647,9244752604,175316365,2919995814,5028914376
20266838,14081167,137067823,11245350390,280221447,9894077663,10234815503,180694665,3656506920,6120630093
22765256,17401473,139320523,10842626913,292591495,9976062729,10286484907,184723906,3349157011,5721183858
30301598,17515715,155312710,11066940284,239611381,11395942208,11047030094,186711950,3433290417,5944346708
22564330,12811078,142549439,11073390824,285957954,11010099856,10453417793,193746082,3501913419,5827871735
19468041,11608370,139293645,10564842348,277182180,10229671014,9995494724,186941479,3199383925,5502694702
22572414,12490042,145477791,11509346770,268222948,10546650483,10981742006,196788770,3425611498,5731259244
20710991,12220695,138687027,10938429979,279497739,10124597605,10229209306,185111319,3365165678,5847185228
21996424,12909721,141383589,11429366846,279341650,10859530748,10643045415,189987418,3490152841,5930624024
19519309,11174157,161844223,10639268255,224442197,10459833391,10151604675,187528292,3277101560,5532628921
22127699,12691990,140623538,10932772451,304565622,10580115666,10396581604,195245561,3405901759,5690741740
18751932,9860699,141482935,10565018359,259767909,10388881822,9980533162,185974519,3187335085,5423307398
20423291,15349912,139169482,11755420471,296987463,10518509484,10413909252,181702289,3894753907,6338506664
23883478,11655582,140926807,11005166038,251013293,10370538981,10644575090,191863328,3205960267,5591785312
20184396,13345490,136971852,10907211512,311026140,10098954056,9947169040,183621137,3469011185,5835110939
26086663,12795158,143399533,10911599643,259154076,10748649420,10590813035,192118101,3330893028,5633602985
21308258,14504080,142059261,10877102160,293848086,10476628340,10126204481,188347278,3596709833,5745642519
19490314,9700553,141827265,10608777045,245288575,10302303359,10130413101,193221894,3209640250,5404301707
20407278,13995254,139747985,10867491560,289084078,9960695506,10339978167,186788893,3318338512,5597034899
21918366,9662670,145854748,11228022350,250963494,10578350413,11080556442,199465214,3461538956,5681227638
20316293,13955862,140348334,10566327896,293871907,10389122702,9998031405,186069493,3235570622,5515475544
19303341,8902986,135000265,10341252299,235087266,9973520368,9894369672,180501632,3166084107,5316751330
