# started on Fri Dec 25 08:27:51 2015

301374,cache-references
89567,cache-misses
23235932,instructions
31280788,cycles
18107711,stalled-cycles-frontend
9192867,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
