# started on Thu Dec 24 20:41:05 2015

372949,cache-references
36116,cache-misses
11114730,instructions
18928569,cycles
12574395,stalled-cycles-frontend
8415698,stalled-cycles-backend
310156,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
