LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
492163736,208440500,340222312,48892065174,395239055,30675132195,30936514733,822667359,24066257578,37122736782
487401771,208751700,351382105,48956127608,340402540,30754803724,30905613090,835361863,23757848116,36879180705
482287169,201293244,336894909,47678087917,304882196,29915548011,29488137384,823043775,25913582676,36337459506
485362067,199464660,361650574,48007791968,246783275,29842530166,30114498982,830606358,23284645879,36384732217
481609718,200482878,332053374,47084006537,290346496,29112637725,29303029183,812489339,24639674665,35866873549
482410106,199396746,339587036,47606841547,280865789,29860475068,29771007313,825752838,22334532173,36088459700
482692115,201414823,334837656,47691204760,315840935,29411975059,29658524024,818922272,24380412962,36236264423
483922272,200483285,339851041,48250953234,290496635,30170680938,30432246762,827762794,23820083924,36423294432
480665371,206013751,343997567,47700223669,328914649,30392980477,29933036213,826936040,23625466862,36256877758
484415349,205196614,331335395,48337073514,324542163,30676987384,30656243565,809319472,23504751900,36538949634
483950390,204895897,355800616,48796581836,302353210,31076196829,31197543496,843854922,22701964846,36583079591
481313942,201107285,342117941,48056930482,315922176,30448587013,30331927357,828496880,24178758775,36380827177
483410510,202543956,365315910,49267156234,289291765,31381188821,31061965073,831709364,25669323143,37267015720
481337761,202716218,344163252,48241095444,336477546,30709149761,30357895171,829538397,25104920197,36445399604
483391270,200974194,347360369,48959535688,305836434,30775011461,31146197260,832642503,25935578256,36801366047
482356732,200274358,344711882,48426677869,305340373,30347575507,30485135454,829652528,24845631916,36571223519
481955813,201879099,352925993,48575384145,328541876,30955833043,30751144452,832421153,24577143970,36635875337
481812595,203045550,344500968,48141201104,313078372,30869002394,30533500384,832825659,24979575938,36494896872
481796820,206299720,343057353,48489877685,350066520,30078437807,30419670757,823507631,23311872485,36816978903
485159286,204710160,342136647,48403968112,318572962,30875604051,30611941025,835454944,23297687751,36483068216
482683187,202292891,347884051,49363103321,336430210,31142985995,30909517811,831228217,25885045057,37227582308
481738701,199949125,342819803,48281354098,307505188,30266231654,30619482498,826261719,23578552331,36330213251
482872369,203018974,343340551,48515922928,344817641,30823166917,30554615191,830500744,23724999962,36766994208
481689959,201116593,344578330,48303768395,310841730,30556385997,30432494716,830783613,23256948285,36507515242
482900403,204821290,340852999,48292170842,324138613,30778058217,30175919404,824402448,23408691413,36736931867
483122103,199962530,344139737,48549770264,307247935,30454984428,30763734959,831758579,23539671117,36496038011
482172449,206646483,346417986,48304549451,326313088,30548230773,30719184470,834352496,23660204372,36523760894
483924197,199498526,342622545,48579561953,308332930,30413436347,30527944328,832737220,24063428944,36559081948
483155442,204392160,342633310,48339210429,350555231,30034530780,30682229040,831409402,25200281239,36587222501
