LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
20580575,14967137,140245789,11210805699,256506223,10814813934,10262995894,182788503,3754282768,5942576592
17764580,10441358,162528006,12224793742,260930659,10603947027,10578400320,204037648,4240402269,6657096496
39365974,13728644,132023347,10825159052,244499670,10012100653,10299117034,183726201,3375200036,5558976065
19310205,14354722,167214208,11861810029,265195499,10746780264,9950363087,214680177,4776439886,7084298685
