LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
38445603,21134865,140265493,11295653830,332515740,11129105054,11050115352,200539234,3594085006,6132288349
23469753,17190763,143650840,11133515023,328387509,11053197586,10295676319,190940232,3546829893,5950166236
20517254,12251537,138767478,10639457764,301672043,10209258680,10056905838,188227793,3351817537,5598985276
23270709,14896544,147095222,11022720987,282120835,11008940993,10389136364,196347558,3384326678,5760764273
19651478,11776374,140175831,10644683080,282097199,10432930785,9918961375,182408232,3340422446,5591450303
22184443,14261524,145693917,12582931318,278120193,11563647485,10997656054,193667447,4375544548,6885531320
19701144,11888671,133553316,10602513228,259710397,10256640845,10328047035,180502311,3212660897,5504911098
22562235,14191175,145874178,11155946870,294956455,10288549479,10686305339,192540150,3398811947,5751377778
23100765,16549473,137046288,11130558319,278262047,10682087971,10768592215,183428631,3358505747,5742919846
24356730,13052117,139370894,11395490548,248501962,10982375354,11208795159,182412491,3241687590,5699125085
21807051,15452607,163106797,10926907509,258511149,10037183608,10263968008,186739939,3528563755,5874353845
22372138,9619174,141356886,11010099020,236697472,10318542728,10534084557,189135285,3348330162,5609867414
23050942,12860982,143187478,11347408938,299320915,10442855359,10849318862,199169933,3561933364,5927951803
19578817,11620383,138259574,11257817259,275360712,10283849391,10317003587,180402914,3585078838,5989727053
21018016,13200286,165489849,10639585097,222067808,9986031875,10257710653,183639517,3304234660,5596387836
19242853,11294781,128189486,9957842666,238586783,9570006960,9038287718,173702432,3157971658,5292355401
21008938,13239225,132476553,9688748593,259701491,9406498338,9040189142,180417805,3194828633,5272312246
19996155,10818857,135608661,10341092254,222581293,9545251627,9646462275,189039649,3228221526,5324038697
21494196,14201622,141142087,11083210836,280946768,10179290610,10015944730,186422885,3568580465,5957242049
25065224,12504245,143116876,11269924056,248239520,11094640610,10840488726,192781882,3504356667,5859408227
20243765,15705893,147030376,10723232692,288402410,10398428275,10030518510,192739728,3537754029,5704363033
20442253,10421284,145815686,11201399875,248931287,11291350179,10748369683,196207792,3525099306,5750152362
20456944,12070603,140567021,10624242803,276606169,10489421512,10084173600,187188512,3171411525,5436196802
21621881,10475288,143959326,11160305180,265214276,11160107545,10595941429,196275253,3442742829,5749110772
41511393,33488531,133877909,11480587443,250863324,12419763030,12427423192,188103721,3444222920,5790723595
33825507,16000109,158051027,14251323591,303968470,13816806241,14049625489,216168284,5102461309,8153515786
40231719,25188797,143149802,13859863789,252977045,14754961049,15069102233,198074741,4582167280,7667689864
