# started on Fri Dec 25 15:30:19 2015

170959,cache-references
47725,cache-misses
10497620,instructions
15985049,cycles
9966807,stalled-cycles-frontend
7337640,stalled-cycles-backend
1052801,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
