# started on Tue Dec 15 15:59:58 2015

225047,cache-references
85435,cache-misses
35244272,instructions
43355722,cycles
21093246,stalled-cycles-frontend
10825299,stalled-cycles-backend
266462,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
