# started on Wed Dec 16 17:40:22 2015

5054,cache-references
3630,cache-misses
225817,instructions
540512,cycles
434040,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
