LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
284945678,422743333,500584328,57859930971,323022089,29247405047,29492469942,790443731,32146559297,46403850968
285170638,425589695,507050952,57543902487,373622155,29102273264,28505992028,797284569,34233473231,46669314987
297886925,401821101,443715605,49168098530,144343302,23967710740,23666693529,742945438,27706830660,41130092699
297751149,401717792,446547046,49471049813,134336233,23529099663,24046872568,739407400,30147624990,41218014419
295431437,400445501,443822509,49138738583,132166892,23710082783,23634496751,736397747,29567265302,40929157763
298901179,402832131,443609470,48902530773,139552817,24237675311,23899797313,741888356,29325411114,40707338194
295831519,400938303,444264843,49257212026,141200453,23616154103,23985392608,739578040,28102611650,40911605880
295747204,399705411,441269285,48828330830,132649853,23587819347,23466810879,736260022,30069393782,40958456996
294214598,406881536,483918842,52243714876,373574510,25902738310,25687709363,779188781,31504976230,43466337738
246378720,464572519,502380268,56703087262,88767629,22885913585,22503972113,747277925,36715945384,48814195034
285587802,408144159,451683208,57589653274,94096555,26886815119,26581966870,739074697,36254120985,47725215360
285775338,408031302,459236274,58089544183,97300275,26789132312,27187715218,740061086,33621574174,47833155216
286562955,407486542,456301399,57992462972,96965346,27043134648,27109381266,739504385,35203960839,47778837007
290665511,408877853,456920792,57384639344,102580773,27451664623,27237348802,751001532,33328309325,47353746612
286675662,408095902,455226451,57516248819,97513424,27229278094,26814642714,740403495,35444526484,47607534016
278338227,416423122,470579879,57851380532,166588512,26694756738,26786102234,749058223,33923035378,47838711574
297638569,402113911,445363547,49207855110,128918825,23699548699,24079756233,744330134,29330755384,40902903532
298389452,400609701,444543072,48821932439,132433936,23824052836,23701391637,742981807,27494177491,40752637464
