# started on Fri Dec 25 17:23:40 2015

955361,cache-references
70660,cache-misses
16443138,instructions
37381149,cycles
27286472,stalled-cycles-frontend
18875101,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
