2.9
0.0
1.0
2.0
2.1
1.0
2.0
3.0
0.0
3.0
2.9
3.0
3.0
1.0
1.0
2.0
4.0
4.9
2.0
2.0
2.0
4.0
3.0
2.0
2.0
