# started on Thu Dec 24 21:51:19 2015

756914,cache-references
76143,cache-misses
12206913,instructions
34333520,cycles
26542842,stalled-cycles-frontend
17085462,stalled-cycles-backend
1892470,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
