# started on Thu Dec 24 21:52:09 2015

1246350,cache-references
138966,cache-misses
36648843,instructions
58680839,cycles
38441077,stalled-cycles-frontend
12399306,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
