# started on Thu Dec 24 21:52:26 2015

1240014,cache-references
135945,cache-misses
29311701,instructions
56278956,cycles
39130044,stalled-cycles-frontend
20772973,stalled-cycles-backend
230806,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
