# started on Tue Dec 15 12:31:29 2015

<not counted>,cache-references
<not counted>,cache-misses
4545892,instructions
3119358,cycles
1240682,stalled-cycles-frontend
1148979,stalled-cycles-backend
223061,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
