LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
16894248,7339245,109175393,8995056379,150606731,8585393632,8649037381,134969808,2719982620,4415591394
4158247,3435745,25910962,2062299859,49336263,1878553578,1833426798,28779761,615139742,998390347
<not counted>,76291,203722,23201290,322844,<not counted>,16978326,<not counted>,10502176,14135543
<not counted>,143354,340974,48124394,<not counted>,<not counted>,40136398,<not counted>,15309693,26298731
<not counted>,82641,185775,23071635,<not counted>,<not counted>,14889893,<not counted>,10424640,15574022
<not counted>,80750,246732,24338192,<not counted>,<not counted>,18497772,<not counted>,5975209,14637679
356288,370058,1677656,143383400,2791251,114597544,131091877,1661011,50361170,83256671
751296,483289,1593221,205233575,3505658,251782082,219883212,3344380,58753982,102440777
2314105,1785718,3627821,585098392,13598409,792175300,816661379,6604756,138241511,253420039
749514,1900009,2421376,489271652,3727283,393110270,299792707,3358172,231697698,311914759
<not counted>,74400,170452,19029830,<not counted>,<not counted>,16965024,<not counted>,4533319,10231776
<not counted>,62706,114396,40163737,2410901,<not counted>,34934912,<not counted>,10609607,21186792
270827,259129,884023,51010787,605876,84599829,34256724,881417,17872894,30083311
<not counted>,63150,224344,21671421,<not counted>,<not counted>,19842668,<not counted>,7120356,11573633
<not counted>,61329,167271,59165340,635442,<not counted>,43649493,<not counted>,17945170,30081896
<not counted>,78684,187741,28417504,<not counted>,<not counted>,24721196,<not counted>,6114627,15399522
<not counted>,152909,477929,100270675,729064,91216032,94714266,<not counted>,24279735,49402172
<not counted>,39270,106949,8543355,<not counted>,<not counted>,5598287,<not counted>,<not counted>,5431494
<not counted>,48266,92967,19262773,<not counted>,<not counted>,16165068,<not counted>,6295707,10904290
<not counted>,25326,83439,6505709,<not counted>,<not counted>,2354758,<not counted>,<not counted>,5389068
<not counted>,34250,78416,5235983,<not counted>,<not counted>,2654955,<not counted>,<not counted>,3720011
