LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
13932688,11805888,101295239,8913518408,140579001,8242379212,8112189463,124987427,2858835528,4521789555
3304485,8274833,35472484,3271024329,101020626,2704466926,2375929762,37881109,1273495601,1988358930
618994,793182,2923383,263215965,2509053,195946386,246956431,1953000,58719712,149952288
<not counted>,151393,216799,36425191,<not counted>,<not counted>,22990330,<not counted>,14591491,24122047
<not counted>,441780,840633,138396772,1180930,<not counted>,83336372,<not counted>,29212250,87616429
<not counted>,168988,773694,41427715,458959,<not counted>,25615400,<not counted>,18312461,27740409
288218,863865,2437256,273132361,2479899,147884728,268298169,1732267,65554966,135281139
29941632,8467033,31971161,2862147727,99902716,3276086942,3320455114,73695394,728187958,1466939100
<not counted>,71389,191503,32663392,<not counted>,<not counted>,30855124,<not counted>,8124498,16848361
<not counted>,379036,403360,73064397,584356,<not counted>,69829821,<not counted>,19993642,40448048
<not counted>,48043,73936,11621813,<not counted>,<not counted>,6424060,<not counted>,6539128,7934867
<not counted>,56861,204517,29020250,<not counted>,<not counted>,26604164,<not counted>,8419303,14706185
<not counted>,64587,132083,13714877,191798,<not counted>,6880229,<not counted>,7827759,9986370
<not counted>,30332,43995,4243705,<not counted>,<not counted>,1449214,<not counted>,1385560,3391996
<not counted>,80496,89941,35556738,909439,<not counted>,22523316,<not counted>,11059144,20296829
<not counted>,41334,35276,10526302,113362,<not counted>,4876412,<not counted>,7442129,7810955
