# started on Wed Dec 16 23:54:55 2015

4878,cache-references
2665,cache-misses
223060,instructions
445857,cycles
342119,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
