# started on Tue Dec 15 17:51:28 2015

5071,cache-references
3077,cache-misses
231370,instructions
420262,cycles
310989,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
