# started on Fri Dec 25 16:18:39 2015

461290,cache-references
78874,cache-misses
32714343,instructions
41923340,cycles
23388533,stalled-cycles-frontend
12546538,stalled-cycles-backend
923593,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
