# started on Fri Dec 25 07:26:06 2015

1347903,cache-references
70248,cache-misses
29125901,instructions
52252629,cycles
34641995,stalled-cycles-frontend
22020930,stalled-cycles-backend
354745,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
