LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
31739388,16754704,145739278,11478655949,340178081,10866294473,11174393656,196493511,3389351940,6091879658
44065711,40016791,100835389,10796787638,79971260,5579868961,5797597977,143697678,5303547093,7768464462
40422706,13692517,134440893,20250005173,288743573,15778626108,15031789425,204174985,9281015734,13607016183
2758998,1682367,37809049,2270713603,78171473,2004486270,1654976666,47941004,1028100024,1513467630
45504068,12130102,110535929,16831673365,343509411,15598523355,15466661018,174720849,7183660118,11322429560
23132783,41650265,76281107,11015745231,89029396,5858064265,6019508803,99605818,5416731209,7969897384
34922578,22396945,100449432,13465013104,115023998,10168576100,10672142402,143955372,6095154604,9338141677
2570411,1129726,28843150,1224538692,48235134,758339110,856918950,38586344,575612185,841867669
2190055,804822,24965172,970057454,47109416,757435731,413013248,34783978,661795544,809063005
3060541,1091375,30595377,1955544445,67205804,1111211764,1432118757,43006954,801251151,1224526629
2607035,1572669,34504378,2146196327,74149209,1646734249,1726718417,44681070,909589548,1395255875
3206237,1461804,34440181,1957090921,85907119,1834160407,1613389382,51631454,894496366,1170041831
2420797,1727470,36083226,3125708819,72936468,1816999135,1929927908,43931102,1523046894,2157530277
3050368,1649557,36110032,2056566111,77309841,1546183952,1726195804,44985567,779449261,1249140371
3016653,1632034,36067161,2085170511,83773219,1776684317,1638491144,51876561,925158766,1248710986
2252718,1348329,33512521,2311448559,78082117,1604184001,1749201460,43443970,925427848,1433291772
3584272,1617824,35496600,2242156542,82670939,1509926764,1874826764,47119407,865016508,1331564060
3175434,1746041,36848575,2037682226,78259107,1902888774,1625921887,49620757,852598521,1180542026
2351685,1741375,36605722,2362426252,73369702,1585158359,1832316313,42048127,820270101,1414126728
3663681,1515388,35796468,2059878241,82013164,1878223196,1700986398,50080610,823421708,1287158627
4239655,1929569,40357641,2435592424,81795071,2332094650,2078637788,49648420,984868618,1520957531
3559712,1608189,33860305,2514108581,78706624,1651665795,1980406090,47635221,1060605326,1548883931
3235579,1761130,37270663,2008189071,77008340,1485108120,1765108026,48886934,762332572,1190091916
