# started on Tue Dec 15 12:21:11 2015

4575,cache-references
4103,cache-misses
54270,instructions
560025,cycles
523814,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
