# started on Wed Dec 23 07:11:38 2015

135228,cache-references
34823,cache-misses
3623041,instructions
13531057,cycles
11053425,stalled-cycles-frontend
8308379,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
