# started on Wed Dec 16 18:18:27 2015

5027,cache-references
4193,cache-misses
225722,instructions
614661,cycles
509582,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
