LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
16610972,6919765,103584651,8722978198,146624590,8355748076,8151361218,138371779,2684730277,4322515568
3350582,2512533,24406313,1984118424,44803439,1921377410,1955946379,33446614,626321924,1040026626
<not counted>,235761,789283,186234429,<not counted>,<not counted>,206034201,<not counted>,41546483,87656595
<not counted>,156830,474102,51499752,<not counted>,<not counted>,43649253,<not counted>,<not counted>,27804769
<not counted>,84310,168628,23900927,177188,<not counted>,16335183,<not counted>,9569022,15329361
<not counted>,54571,189366,13858248,<not counted>,<not counted>,7759480,<not counted>,<not counted>,9746712
<not counted>,116557,614131,91286705,683485,<not counted>,91478156,<not counted>,23461199,41431857
4001063,2297530,20190890,971439549,34077567,1074161268,849190712,15129003,277935620,532824099
345362,1627367,1945232,521172595,12429169,393575036,387079129,5384432,245264294,339327695
<not counted>,61887,99077,11446502,<not counted>,<not counted>,8199477,<not counted>,5065435,7126995
<not counted>,35844,96242,5186432,<not counted>,<not counted>,2403928,<not counted>,<not counted>,3813628
<not counted>,31078,88958,9685765,<not counted>,<not counted>,7589210,<not counted>,2009151,5393067
<not counted>,32951,114430,17953622,<not counted>,<not counted>,19644958,<not counted>,3653535,8422127
<not counted>,35523,71668,3829424,<not counted>,<not counted>,1298301,<not counted>,<not counted>,3046867
<not counted>,28921,54895,3067027,<not counted>,<not counted>,1106183,<not counted>,<not counted>,2425463
219490,264085,964078,98649384,316896,100317648,85942578,856463,16852334,32025615
<not counted>,65458,121128,8581746,<not counted>,<not counted>,7371334,<not counted>,3710659,5291315
<not counted>,48449,40190,7310697,<not counted>,<not counted>,2392780,<not counted>,4945173,6212300
719003,670462,2588621,223224054,3224320,234260847,229518359,2703890,58234566,112622196
<not counted>,56532,120719,9927847,<not counted>,<not counted>,6658297,<not counted>,<not counted>,6068840
<not counted>,52234,124630,7829179,<not counted>,<not counted>,4634733,<not counted>,<not counted>,5197600
<not counted>,66445,162425,9524893,<not counted>,<not counted>,3493703,<not counted>,<not counted>,7797779
<not counted>,80684,205394,38847985,321284,<not counted>,37376344,<not counted>,9733258,19652560
