# started on Wed Dec 16 08:06:56 2015

38224,cache-references
18136,cache-misses
1295350,instructions
3072427,cycles
2285655,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
