2015-12-18 12:46:54,flink,terasort,cmbw.sh,no,success,992.720028 
2015-12-18 13:05:57,flink,terasort,cmbw.sh,bw,fail,996.809391 
2015-12-18 13:12:32,flink,terasort,cmbw.sh,cache,fail,241.759628 
2015-12-18 13:32:08,flink,terasort,cmbw.sh,bwcache,fail,1031.532386 
2015-12-19 07:14:58,spark,terasort,clbm.sh,no,success,208.908027 
2015-12-19 07:20:38,spark,terasort,clbm.sh,bw,success,205.812800 
2015-12-19 07:29:35,spark,terasort,clbm.sh,cache,success,400.961216 
2015-12-19 07:37:42,spark,terasort,clbm.sh,bwcache,success,350.737342 
2015-12-19 07:56:17,flink,terasort,clbm.sh,no,success,967.478151 
2015-12-19 08:15:38,flink,terasort,clbm.sh,bw,fail,1029.083523 
2015-12-19 08:22:47,flink,terasort,clbm.sh,cache,fail,291.358638 
2015-12-19 08:42:33,flink,terasort,clbm.sh,bwcache,fail,1054.298165 
2015-12-19 08:52:07,spark,terasort,clibquantum.sh,no,success,417.521211 
2015-12-19 08:58:34,spark,terasort,clibquantum.sh,bw,success,252.481137 
2015-12-19 09:05:07,spark,terasort,clibquantum.sh,cache,success,257.382097 
2015-12-19 09:13:11,spark,terasort,clibquantum.sh,bwcache,success,348.742190 
2015-12-19 09:37:07,flink,terasort,clibquantum.sh,no,success,1288.880270 
2015-12-19 09:41:41,flink,terasort,clibquantum.sh,bw,fail,141.383454 
2015-12-19 09:52:53,flink,terasort,clibquantum.sh,cache,fail,538.914547 
2015-12-19 10:11:24,flink,terasort,clibquantum.sh,bwcache,fail,976.183959 
2015-12-19 10:17:52,spark,terasort,comnet.sh,no,success,233.413015 
2015-12-19 10:24:06,spark,terasort,comnet.sh,bw,success,239.085644 
2015-12-19 10:32:31,spark,terasort,comnet.sh,cache,success,370.589724 
2015-12-19 10:39:13,spark,terasort,comnet.sh,bwcache,success,266.492078 
2015-12-19 10:55:20,flink,terasort,comnet.sh,no,fail,818.695717 
2015-12-19 11:01:52,flink,terasort,comnet.sh,bw,fail,253.292725 
2015-12-19 11:21:18,flink,terasort,comnet.sh,cache,fail,1035.234595 
2015-12-19 11:27:42,flink,terasort,comnet.sh,bwcache,fail,243.399533 
2015-12-19 11:34:06,spark,terasort,cmbw.sh,no,success,245.496893 
2015-12-19 11:41:01,spark,terasort,cmbw.sh,bw,success,268.282150 
2015-12-19 11:47:07,spark,terasort,cmbw.sh,cache,success,219.469849 
2015-12-19 11:53:22,spark,terasort,cmbw.sh,bwcache,success,228.102632 
2015-12-19 12:02:56,flink,terasort,cmbw.sh,no,success,455.956264 
2015-12-19 12:24:10,flink,terasort,cmbw.sh,bw,fail,1121.474038 
2015-12-19 12:35:30,flink,terasort,cmbw.sh,cache,success,534.871184 
2015-12-19 13:00:38,flink,terasort,cmbw.sh,bwcache,success,1365.995729 
2015-12-20 07:14:39,spark,terasort,clbm.sh,no,success,190.815879 
2015-12-20 07:22:37,spark,terasort,clbm.sh,bw,success,342.271748 
2015-12-20 07:28:36,spark,terasort,clbm.sh,cache,success,223.585700 
2015-12-20 07:36:30,spark,terasort,clbm.sh,bwcache,success,338.114547 
2015-12-20 07:51:47,flink,terasort,clbm.sh,no,fail,769.285033 
2015-12-20 08:05:16,flink,terasort,clbm.sh,bw,fail,669.491801 
2015-12-20 08:26:44,flink,terasort,clbm.sh,cache,fail,1156.961975 
2015-12-20 08:31:16,flink,terasort,clbm.sh,bwcache,fail,131.670129 
2015-12-20 08:37:44,spark,terasort,clibquantum.sh,no,success,226.809048 
2015-12-20 08:43:46,spark,terasort,clibquantum.sh,bw,success,226.453121 
2015-12-20 08:52:01,spark,terasort,clibquantum.sh,cache,success,360.375666 
2015-12-20 08:58:25,spark,terasort,clibquantum.sh,bwcache,success,248.262114 
2015-12-20 09:05:43,flink,terasort,clibquantum.sh,no,fail,290.911597 
2015-12-20 09:12:59,flink,terasort,clibquantum.sh,bw,fail,295.177671 
