LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
6302457,5282563,32970399,3730510152,54655103,3403643830,3287453219,44474055,1279731746,2029501621
27105740,28811561,63421254,8452296375,3350907,3901415834,3802789495,76178844,4329001154,6405781336
58858228,12738430,81323026,8375110234,164887587,13240617797,12445730213,146627186,1533367163,3648577331
29417592,29848864,64593541,8495325704,3344668,3920840866,3833766797,83476548,4518837444,6426369794
45181502,22177528,91910091,7800486275,87964917,8565157180,8435927115,135508562,2520355069,4319139688
25871561,26632969,56185533,8536282926,3239226,3921460948,3839507526,79178483,4367576352,6466394169
34880268,19050089,56651439,7785065579,49991008,7557193447,7700778260,88217301,2881371514,4706980730
47620848,5721085,38015326,7975049598,47131236,15437968131,15111305725,85166116,1064545577,2555300769
5210617,10058593,36602977,9151578084,295005266,15791271962,15716906924,42060139,1830601926,3829374702
2789683,13132750,34090126,9149882174,251470630,14813972907,14924742132,37207957,2112230352,4182420658
758781,15079218,33393537,9160407731,255559820,14380537772,14317558890,33232359,2298414542,4324224292
121511,9737306,43232230,9137556073,372395015,15093966148,15301079870,43177085,2073128686,3943865159
25340168,7963167,27853856,9112972197,204370794,16807330605,16702751439,53867309,1701531043,3452684446
121768,10246893,39477086,9085302804,367742487,15104935799,15211895158,40584479,2087193493,3994882081
241853,13038086,38001413,9130430115,344344746,14935094527,14643911528,37980385,2153996194,4119749670
130406,9879093,40896057,9175041089,356617510,15912705590,15671612889,39998305,1859568515,3824812612
189592,14742463,34151765,9181914218,275644893,14320394272,14328228812,33662349,2490243631,4317530142
196420,10196159,40954176,9113715461,416738193,15220736010,15173671823,40475414,2010579452,3995576371
10136024,26506067,31542846,7852583305,12030672,3933013894,4128487359,37586341,4180663378,5765374281
27638802,26437398,60125993,8648623153,3292980,3955252451,3905895354,77051932,4471623034,6518020536
36116276,27210430,77585169,8372677272,155272913,10164000834,10301805125,115647158,2552515350,4778285195
40583501,23148917,97804885,8411734364,190620766,11218430753,11014312390,149884558,2174572351,4623353110
