LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
379607815,482841946,578966445,58002782326,387071270,40809402855,40714535756,951886409,34224952452,40589649495
320506448,527320158,614753449,57469998375,384826482,39655997423,39171037101,944901844,34754105837,40874809599
294203170,554777313,653859873,59731906612,586939173,39637026704,39583753219,962773596,35309126729,42805199668
259209110,548996107,645477079,59792640957,395072280,42752431560,43068650562,912044177,34348781631,42150888613
230959611,547817338,658626658,59852785440,332998489,43971078072,43637875975,902688452,35771717693,41788817836
254796867,539523858,630537203,57859141587,225885027,44341700029,44323486936,886527350,33696304232,40395488476
251178109,535776709,609055413,58762983676,260946287,44303817204,44147179727,863236498,33224007366,40221608298
197506885,554454954,625938857,57780485809,218832716,43805457715,43412605694,831843434,33357586399,39777625789
222537019,554810916,619161679,58255789737,235940451,43053211311,43271663832,847727355,34558462326,40382852303
300455947,547916110,674180495,60937493296,532022322,43172745279,43348867594,991628804,34655680806,43520716158
295869388,544169808,655370994,59832681564,477326135,44101929843,43518373589,961649355,35147914849,42455245196
305410893,534026402,703495253,61953797752,560079588,45184091677,44587325143,1026801318,35774490765,44943203035
280670440,560998511,660880216,60564638894,360876371,43788138241,44056327122,949613091,35708112145,43280288886
261607771,539430101,596243800,59323435516,229875777,40883277055,41364599689,859474804,35305231507,42681656262
310053745,527286046,615376691,56007183486,313251934,38309964053,38082656671,926467219,34105176989,40628609543
