# started on Wed Dec 16 14:39:35 2015

86594,cache-references
47056,cache-misses
2434915,instructions
7310915,cycles
5939251,stalled-cycles-frontend
5375965,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
