LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
8624213,9031114,83870194,7462912427,134372011,6418150917,6458868439,105361989,2567313651,3955683006
2964448,10691206,35743735,3620371690,128440844,2243132483,2323048369,33586280,1532786765,2230189305
519287,1201005,3623366,363842078,8414892,176440648,270333377,2044220,107510732,170573330
<not counted>,70407,103864,16727683,<not counted>,<not counted>,10101542,<not counted>,6043791,11131246
<not counted>,89548,202455,43444583,385042,40798470,26849090,<not counted>,15495338,28840348
976692,1434868,5726217,468115314,5723158,366750561,423538403,5655858,117467851,225872790
23728500,8463632,26952700,2324948012,72296989,2622651093,2608426240,52959112,710003101,1256839604
<not counted>,75487,100391,22586903,387353,<not counted>,17018881,<not counted>,9664396,14236185
493341,3585176,3211058,590196104,10232862,339853691,377221825,3016639,343054097,434224946
<not counted>,30303,84679,5609619,<not counted>,<not counted>,2046690,<not counted>,<not counted>,7789391
<not counted>,47056,86594,7310915,<not counted>,<not counted>,2434915,<not counted>,5375965,5939251
<not counted>,65251,105549,8281785,<not counted>,<not counted>,1943618,<not counted>,<not counted>,7136924
<not counted>,26148,58801,4118709,<not counted>,<not counted>,764775,<not counted>,<not counted>,3635327
<not counted>,42125,79351,6891511,<not counted>,<not counted>,1455657,<not counted>,<not counted>,6012880
<not counted>,36743,85080,7179821,<not counted>,<not counted>,3105743,<not counted>,<not counted>,5442071
