LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
31330743,15156308,143047084,10538342627,322169465,10622703463,10245023301,194293523,3229769918,5636561270
34356673,39307577,95291783,9880238651,48986118,4378927582,4679016305,109155766,5076317617,7352478180
59272165,14856399,139617993,11720158164,286186019,15288990472,14989454082,197040592,3402168350,6277265593
23314692,46590478,77315123,10467728997,71504598,5787920562,5430216897,94853859,5427132295,7743558542
65982057,15652386,172155398,13690867868,217224053,13555690417,13284782588,261611226,5378343776,8490998066
39144700,44015436,105701457,10940464539,86113942,5640510035,5697386884,131179313,5268092684,7889537391
71646218,15821830,181999078,15886457559,191655579,14343858174,14223428203,247766424,6526469463,9949444961
75216731,16428252,172212995,11075326428,214222887,13151471980,12811034196,271746503,3926044737,6694571137
4748345,16974850,75549355,10996548488,253593952,17752478316,17175788010,75309995,3006966539,4960443535
2806459,14278228,77839784,11044305235,330825336,18082988301,17475453431,76660229,2833347196,4857351551
42396643,9998607,45918915,11076095139,148969457,21380490904,20878109959,96026485,1768183895,3612660942
2875603,13236818,79198893,11792630431,370336247,18355250255,17703782261,78074385,3231474980,5354381039
3295262,13609580,80089860,11337713220,329048827,17711371961,18101017481,83483470,2908073292,4885719143
9674874,18863417,66422385,11397721576,265577983,17218524342,17382586917,73780443,2852595557,5108072816
3284818,12160994,85611000,11271059956,379607287,17985242114,18090385539,83522423,2597371835,4653189719
3879819,13070408,82295107,11345964606,390453083,17440623207,18070888379,84536379,2734005401,4798798580
2539136,12577836,75851181,11454185453,448468503,17768266023,17945064144,79705084,2872416938,4944460822
2871800,11352009,73258476,11354034458,455425229,17833926666,18040286988,82957274,2739421708,4884358287
20162132,38547542,72283486,10945063600,76531022,5753106842,6011530844,101456868,5303847391,7808971411
47488500,25126339,186050499,12228984578,256132410,13528576435,13560408359,234415736,4422265641,7501490610
49714390,27534373,181966794,14650998912,245015633,14772651021,14532806248,232630974,5931766501,9598867058
