LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
12583361,19887464,56019727,4327976142,66176939,3707378672,3705873330,63802232,1561055323,2459172524
37076671,32576006,85235392,8183133483,55224716,5286945004,5279971941,116329186,3705089470,5495163167
32924235,15925092,58534922,8150262606,120113393,10175630654,9885384679,101082269,2268134956,4116061449
44527058,41347233,84057671,8572528408,3298231,3971548761,4210553973,118865010,4578977404,6367279672
36546836,22290471,68218073,7551742189,44362321,6539749538,6672475132,89374311,2931130546,4811360356
39043214,40967438,79128216,8552886009,3300300,3981253467,3929367164,98818186,4494625058,6459742981
39521738,28159984,71970753,7403971813,63075254,6648058821,6574986902,99904959,3083362821,4659762846
38911317,3820897,18260384,8749436978,59116259,17623406647,17721725488,60040291,936857406,2296278094
246481,13074142,38092163,9051240679,293853926,15712820438,15585156408,37867403,2091522041,3731805005
359232,11284937,40715516,9116373497,337973819,16760992632,16132586749,38482676,1985827543,3527650056
126136,12284027,38840295,8708764533,313659798,15472563397,15148404641,38941059,1893720120,3426410060
141157,7439341,41893052,9119006597,371455823,16604374887,16687303502,40224246,1937074045,3430118804
138101,9595448,41611124,9123796817,381853539,16384143954,16127221031,40532676,2056423303,3546235218
304736,11061108,41267019,9099774292,355787778,16355000268,16052526822,39916696,2051670926,3578779279
2715883,19183477,31405775,9120082318,235250727,14825265140,14889648448,32874596,1868339722,4031354699
795228,13639628,38914830,9150251074,328376043,15823916526,15593453633,39635951,1789621940,3838589169
121681,9265863,42342995,9119475064,374113390,15986731196,16115628582,45500840,2076458147,3628504007
1654071,8087526,49437631,8675937163,338158674,14897916352,14945319832,53507862,1646866908,3351181487
21420513,43536566,49562402,7915368098,3103266,3792421279,3775580836,59140389,4194511080,5921231645
44058896,25898009,95462381,7995480523,196917144,10982535271,10804101115,155544195,2052745815,4223126821
46978172,38513652,102273893,8065694317,141955596,10203466614,10332883158,139852792,2409738852,4441304828
45620228,26073920,85280179,7957192541,198246521,11531573560,11308609867,134662406,1979977546,4153963206
