# started on Wed Dec 16 16:59:30 2015

5683,cache-references
3793,cache-misses
229346,instructions
592551,cycles
481157,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
