LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
50375283,17633701,176110716,58246860855,352871546,75766771758,76072843435,253023890,8830932983,21151749060
50673721,13775236,200338328,58180280080,354314853,74887339217,74723535859,292190361,9694933892,21415813861
50204009,13885527,199964857,57914818969,356381404,74295042351,73766029113,289591691,9499019861,21571653683
53963503,12695153,199075194,58188377769,344744493,73508786962,73875629537,289061291,9704066056,21751068530
52730787,14203877,203630294,57948059091,358479106,74049564759,73953925207,300857353,9634501150,21673231935
51589768,14307501,204498474,58167816450,376964126,74298828533,73920954714,295229909,9776206666,21910722003
51444643,14440267,177058416,57671524567,325453060,73906744277,74305177579,260258567,9022676593,21154885598
76671964,15370277,207550865,58420138533,322430631,75188868336,75563971940,291266941,9115841802,21261660569
49115770,12130332,177642617,57350278495,315367442,74468944656,74121914926,255963832,9676038703,20875030466
47210802,13037795,162854006,57608711661,300793069,74416432809,74895860523,237306631,9176613340,21005406025
51644698,12696894,171624328,57663171979,309076625,74730926481,74940558202,250541205,8615670811,20877149648
50187833,13078458,177140206,57325581868,321785797,74648632361,74044729583,261838708,8948971237,20896070987
58488659,20459110,273466385,59679123732,415152827,74716506381,74532147939,348693416,10825984358,23958097837
47797255,14390838,178816319,57801348425,320262947,75460167122,75497297317,260382436,9294541458,21312804027
52610622,23245954,237659248,59452678380,398276524,76026457940,76409374248,320940296,10595056259,23681309875
53987144,19020769,226406663,58981720536,399028265,76222495295,76385690184,326523434,10644349738,23575003534
50005513,13337349,172989012,57263080726,304220652,75851614709,75271357121,256185469,8897747609,21018923659
51798799,18251558,218704845,58776096726,374239025,76098465982,75688267917,309428528,9622840883,22767556595
56036439,17349698,229304939,59111705602,397662136,77158345137,76714482263,331467718,10293869002,23706039503
46056250,12539387,160728822,57180483436,287535116,76431505247,75954174436,244463217,8799471013,21281833086
48673577,13359953,198371687,58410937428,340654020,76289195518,75943508187,294919647,9901592246,22935712384
48669684,15204916,196115435,58266465465,348676402,76391711801,76449530063,285962768,9230218088,22596450841
