LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
17327778,6526304,104648110,8719355960,142655043,8268100529,8363344313,140933349,2654704105,4263223809
3080945,2606207,24247871,2085147012,52793146,1964100259,2006679580,27947570,643974497,1024664792
<not counted>,209318,394517,163376551,<not counted>,<not counted>,191710754,<not counted>,31777651,72492580
<not counted>,148296,315446,79308654,1571388,<not counted>,66633180,<not counted>,26802961,44603445
<not counted>,112368,342504,29620089,<not counted>,<not counted>,18596824,<not counted>,17225614,20089491
<not counted>,105309,260385,34420472,<not counted>,<not counted>,27508957,<not counted>,13741896,20035923
<not counted>,133579,376731,54344994,<not counted>,<not counted>,47700707,<not counted>,15729703,29407477
<not counted>,71270,191154,13715249,<not counted>,<not counted>,8663872,<not counted>,<not counted>,8977997
35370152,4382935,19872965,1715462277,47035040,2362405167,2376909522,59845974,334691245,784175863
4286,1952899,2465143,464137837,5028023,324268353,288898793,3038097,232223794,312426200
<not counted>,71986,303519,37310691,225028,<not counted>,38156910,<not counted>,19322542,17645050
<not counted>,100576,274315,47824768,<not counted>,<not counted>,46205694,<not counted>,25176093,25561827
326998,206452,2008646,209097381,5358254,189103855,139537983,3184679,72809533,118572577
<not counted>,77571,315498,73738699,590459,<not counted>,71967828,<not counted>,17245100,36979921
<not counted>,203947,371132,84776415,611816,94694771,70871832,769814,24899592,44633132
<not counted>,110912,413691,52888334,494182,<not counted>,45899971,<not counted>,12593445,29043148
<not counted>,84929,294746,30505155,<not counted>,<not counted>,26741216,<not counted>,7382109,17185804
<not counted>,84039,158620,42589825,423026,63290130,17752082,756496,14031452,24887335
<not counted>,13738,35528,2104340,<not counted>,<not counted>,655533,<not counted>,<not counted>,1685072
<not counted>,35528,133147,15836848,<not counted>,<not counted>,14331728,<not counted>,4168282,8502049
<not counted>,31198,73728,6577257,<not counted>,<not counted>,4075030,<not counted>,<not counted>,4240242
<not counted>,25090,40572,4407470,<not counted>,<not counted>,1947312,<not counted>,1604923,3238763
<not counted>,14903,44494,3683782,<not counted>,<not counted>,1899658,<not counted>,<not counted>,2498945
<not counted>,31168,70056,16146884,<not counted>,<not counted>,17223285,<not counted>,4102032,7621943
