# started on Fri Dec 25 16:36:32 2015

318787,cache-references
69002,cache-misses
33884569,instructions
44286031,cycles
25057972,stalled-cycles-frontend
16275675,stalled-cycles-backend
1003663,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
