LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
34989652,21756812,162182111,11126485426,289483056,10855470539,10843722865,188728197,3494602978,6033668017
23336450,18547184,146964313,11173944433,323919179,10738164748,10417926232,193259767,3504327285,5898854672
20272061,14270378,139999952,10895906936,303128540,10043760028,10235278836,184982231,3318537838,5764321824
22130632,12205031,145348644,11364161847,277473108,10623945821,10610382806,199321263,3647854862,5926125715
21878241,12400181,137612304,10679814570,292233917,10110398359,10094839111,188602769,3393671394,5635745328
22943031,12787140,170026018,11233742218,229482244,10541564670,10753080555,201131202,3489966228,5788552241
20986027,12966971,140965191,10512824409,291289295,10231904033,9943650300,192583677,3318071941,5466088499
22041012,12428191,145890935,11258639226,275860867,10498368624,10579316119,195250844,3566985435,5989141278
24660594,15857459,139631103,11830953419,329630122,11193833894,10776452638,186718053,4101856433,6686396579
21042343,10721637,137320638,10589397493,248499456,10169823634,10370638224,191268224,3198966754,5384398055
21802045,15615944,135868333,10730813393,305177730,10095668957,10229090465,184824927,3366827775,5637639119
24924083,13553367,137740888,10793184964,275696969,10357451845,10383603718,187743910,3314676971,5634677862
21515301,12790411,140413905,11336313625,288645419,10646439302,10855238491,192922488,3536206971,5863388107
20857844,13052617,136725748,11050560925,303227807,10657505107,10001324233,184291813,3664158644,5917309374
21161371,12882103,148083476,11598604053,277452813,10734889449,10925155830,192408397,3559189208,6034197967
19580359,12654201,140612461,10868079244,267811305,10272960562,9960483860,181078612,3436148559,5768844857
21861817,14339942,149060154,11136406166,287259227,10765092817,10517619880,192401727,3416756269,5787710211
19114924,11210918,137797383,10816242065,264252201,10090411285,10414142994,185879237,3229962224,5488636552
22112645,14030331,140210067,10614300199,286629957,10302360005,10010553587,187272023,3390601304,5633344159
24372422,11362096,131867957,12378709549,261952482,10855799670,10580550911,182873177,4469034490,6919857537
20087061,12167913,131027241,10366801277,264551528,9993172193,9697925235,183014656,3229845938,5411925169
19550460,10322263,121075939,9454619281,257181588,9074810278,8958450135,171602795,2986739502,4984717307
20144049,12004152,134242871,10792681785,276305048,9673698682,10163434023,182250345,3375282358,5758457727
18750888,9293727,135935702,10442192029,251573338,10265810015,9864719205,179878914,3397756089,5660175240
19333772,13463788,141923349,10743612405,300890800,10337736305,10149877960,186784131,3324085961,5607331831
20276923,10775344,140227429,10898106756,228541563,10091684402,10334306341,187675458,3348901542,5560810416
22140138,15916832,141620829,10587554812,288642294,10397671307,9992114544,188586494,3428868936,5585555480
25503485,11302379,140699319,11105798240,252200336,11026243239,11135475653,195469058,3343201981,5663358675
