# started on Wed Dec 16 08:25:46 2015

106522,cache-references
51120,cache-misses
3678129,instructions
7583057,cycles
5411773,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
