LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
14594093,7370208,110839742,9001768508,142915283,8632650110,8569047756,133750147,2676741802,4398956673
2632093,2343625,21909160,1904692327,55975581,1628030773,1594418980,22777945,618911416,973333300
<not counted>,85640,147710,28480526,3694345,5068381,18293006,<not counted>,11527654,18998043
<not counted>,113139,363761,64950554,6429878,<not counted>,45865893,<not counted>,27106902,42038008
<not counted>,100487,272358,24169423,<not counted>,<not counted>,15642955,<not counted>,<not counted>,15876239
<not counted>,107645,356772,41456319,<not counted>,<not counted>,32464111,<not counted>,18333304,24484353
<not counted>,147966,704176,82368833,<not counted>,<not counted>,70282610,<not counted>,<not counted>,45922842
648539,497558,2112885,233775864,4102209,257587067,240194250,2217930,59793448,111417993
6394283,2524735,5869863,799270689,19961712,1121962490,1178138882,13214362,160390630,329343448
2708,38014,81431,6043383,<not counted>,1230247,4067986,54399,2025347,4228658
121921,2588727,3958244,553712516,9407520,349677907,426594253,1408121,238259107,351438273
<not counted>,64643,185137,21393038,<not counted>,<not counted>,21647869,<not counted>,5392581,10487642
<not counted>,70743,282733,19960090,<not counted>,<not counted>,15069608,<not counted>,9353696,12394535
501909,257960,1194042,128319399,1218712,101761367,126443961,1407177,44311416,69120622
444217,358820,1142544,177123999,1039686,131126443,120842167,1249660,36911083,68301436
<not counted>,119427,367946,91230368,476832,<not counted>,88173241,<not counted>,20482730,46492719
<not counted>,71753,147165,18001519,<not counted>,<not counted>,14655502,<not counted>,5204565,10337770
<not counted>,59498,173802,31870509,202815,<not counted>,29755616,<not counted>,7890148,15780374
<not counted>,71824,250765,22445016,<not counted>,<not counted>,19037661,<not counted>,7689055,12454448
<not counted>,160483,110339,13918783,<not counted>,<not counted>,10142831,<not counted>,2322380,8878455
<not counted>,64192,202224,25996543,<not counted>,<not counted>,22925650,<not counted>,<not counted>,14454328
<not counted>,51120,106522,7583057,<not counted>,<not counted>,3678129,<not counted>,<not counted>,5411773
