# started on Fri Dec 25 16:41:52 2015

564090,cache-references
87600,cache-misses
46477311,instructions
60807829,cycles
35185984,stalled-cycles-frontend
20521771,stalled-cycles-backend
1771962,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
