LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
33536951,16631279,152391231,11489310134,348703007,10917425425,11191895501,210293879,3369355655,6044256972
43673608,37066312,109675148,12006946158,82754004,5911478160,6172414190,156815205,6341239068,8767619666
60713575,15077810,146760818,13754939953,310804522,16670993854,16610849482,206343562,4271897255,7477328317
24690422,33589897,75124135,10857714584,86397584,6111385159,5723247143,106961026,5221206930,8022465060
64249253,17085692,188599139,13937238383,201379103,13760119376,13321043601,248805622,5600834717,8860477672
44987703,36739956,100415691,10296827205,66696884,5004741413,4892935261,145422566,5418818118,7697022042
64651857,15668934,166478013,12787302813,151357371,12438624663,12514935381,229205442,4984489782,8030565200
67939931,17277404,157256450,9976442202,185404733,12649101859,11912779008,251371080,3598552818,6045690870
2890401,12396505,66829527,10809792072,393742610,18005383925,17797552178,77722989,2289773025,4628680473
3330463,13845534,81997838,11034765181,334111092,17934605607,17744451864,83020912,2370169307,4773709941
2732340,15376776,74760679,10996639114,287326090,17812025507,17525850291,76966076,2275295384,4745192263
3863135,13550220,80320583,10967410599,345959756,17690379073,17650538136,82802740,2222775693,4704127859
2942963,12971602,75266550,11153980821,386941655,18147157395,18218750512,81988066,2147777815,4589721765
2492793,12038874,81556180,11622377755,342027428,18305854335,18339727507,77544258,2408997298,5010957591
3621066,13335926,79854426,11332153509,341654159,17772893411,18145234153,81500234,2258719757,4857199678
2585364,16172014,70316170,11392909793,372800173,17387834820,17544899315,78214530,2492575890,5082834331
2271188,16869545,75192744,11356735203,319691811,17217497305,17342434808,73562542,2402136748,5099693104
3000632,12706953,83060718,11282159667,358112761,17827627444,18003874493,82107697,2311975548,4858292644
24036104,43203618,74959750,10903578304,80442480,5811827824,6033458772,104546504,5371206426,7767823532
45254507,24091001,153615516,13091202073,289128169,13286239324,13533051203,221874103,5286697173,8414161754
47222932,27305830,172107619,15805728904,224551034,14471667550,14692244388,216961849,6634003689,10253921806
