LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
6241370,6849643,36037327,3623091609,55309620,3338830495,3184149810,45622471,1253299577,1945259222
33176260,30980271,77990145,8165029849,67766098,5302620326,4993909536,106136030,3823809794,5621971399
57125159,14543246,69989672,8129993011,182427430,13218232977,12583790740,134636782,1532725734,3575355268
39982488,39102976,74555770,8544928525,3479952,4019493955,3977568655,103833901,4399043483,6444047213
43074126,11291377,69070155,7055948279,87915852,8557455648,8469644297,130391548,2154914405,3929805046
38004719,37149916,72520684,8516876755,3147199,4021672311,3902956931,102687111,4376294495,6446395136
50639582,11360654,79409516,7031381234,76095604,9350578249,9230752050,133398191,1854189265,3635034039
40694243,6537505,37336179,8332894848,39818257,16433377062,15872959574,69536248,1007237664,2510465093
249891,14557740,38395100,9149195631,268458862,16027460685,15720896691,39215601,1596445308,3741217058
2570010,13486779,40177334,9119950562,251582988,16237880473,15823066423,43128731,1491620199,3679575396
135046,11374199,41821563,9127747599,319021869,16284215358,16045506347,41043164,1538626040,3661139111
4095470,9212591,43505005,9136927389,338753759,16826972533,16502853740,48203475,1449573098,3491023046
136561,10371014,42084263,9154123851,318416776,16566556823,16546085348,41900328,1435871611,3453984011
152051,11753641,42761462,9109628393,331904424,16535148743,15953102223,41093088,1478801553,3550830225
131213,12897155,42037936,9134420826,335153064,16249923566,15807635020,41981261,1612935027,3704880372
137995,11319720,42811366,9163400763,343276508,16285839719,16058854748,44884783,1594440958,3646900574
122698,9823786,46079315,9122624806,354365210,16523661887,16347138278,43496766,1449648397,3488717129
18840561,13249720,68390862,8715846848,243092695,12363436687,12483031301,95038465,1950253208,3871382486
33887499,39518378,70177070,8481913533,3014507,4020573306,3930061047,91123728,4399759773,6383230028
38850043,28162471,85570989,8071499133,165526388,9689618254,9943857124,131861507,2532760454,4488968645
46022769,37315501,90362334,8283687308,147744028,10502550770,10768899481,124193782,2499746809,4371292156
