LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
490860807,232793951,329175350,48633201210,344557748,29881325275,30444511290,814357961,24962129907,36951200223
472860886,345560129,408211239,48174170168,128523207,24282390922,23408651164,869977310,26745123136,39964133747
485317016,218489081,277724195,48133788349,107487512,27058794354,26863214792,751901028,26044557104,38306774968
484852055,216854497,279148070,48513879693,99424951,26671563019,26811683305,743953363,26647850206,38499578297
485703663,221691654,282054406,48541148150,109235228,26644669280,26959223594,756067672,26726026739,38525900142
515550496,230380910,333847704,49292651203,460352318,34740788712,34251289433,848554791,24867586277,37471845376
484812700,214469492,271178436,47895869220,93121789,26221505305,26502283981,741179621,25902846644,38058320304
484545807,213313488,264744104,47068547793,81905283,26044604584,25629019006,733724889,25864315213,37666491008
484311159,217728637,267997217,47214917550,79536071,25618571430,25898939416,736916070,26334069399,37745820514
484639164,218383818,260460644,46865157629,60557788,24957351324,25327150116,726631075,25094976414,37680818323
484124864,220183160,261667527,47278866036,77474168,25374993689,25722057352,732962167,25943868634,37858298361
511260935,229927838,336526638,47307191445,370102111,30306068018,29940448436,847049072,24615591040,36821874309
484470224,224164623,267141233,47812004329,94829361,26347916504,26410561742,731386522,26573467669,38040373812
515345847,224562743,342487579,46730841364,371740446,30732066399,30285785914,857195106,23779375010,36317576165
486592730,218542782,279099059,48001503405,104799328,26803172037,26814586047,748102235,25467495196,37961096933
485333524,213410688,272614976,47977547011,92552995,26453716017,26678392258,740055892,26909172001,38137263575
486081153,213835064,272036741,47829061099,97284890,26300407594,26674371960,742703882,25636801036,37939329977
485704385,215823009,275236280,47819537324,96591878,26821152418,26457460139,746546899,25303522173,37992528443
485603381,220016348,276053810,47957602778,99284731,26977799235,26565603595,747027348,26046872231,38189098840
514932773,217315066,301007328,48340869523,224971690,36585131309,36865696891,803598707,23066819374,35357463838
479052668,230016824,285164812,48458599233,366410038,35891611280,35840034420,746580817,24977750316,36040556472
486573707,226994258,280031500,48221774439,260614419,36329088778,36815362730,752990956,23125330988,35702238207
479631878,229522694,288835885,48143877362,313417835,35862917757,35547917590,748906140,23591300956,35925807283
480040024,229973813,283299192,48412312473,377379941,35873386769,35691880674,750947354,23870516569,36305724824
479958752,228688412,287936905,48455393074,311154757,35557623906,35853177041,749957202,23807307642,36118931188
506995457,220160826,271128082,48435530893,224106200,38849613072,38579840919,761985319,23503367417,35073042067
479580153,229222076,289582778,48272357074,312191607,35733025147,35931577415,750601307,23902731411,35987177612
480135799,228332846,284551182,48169972392,304334484,35989593268,35715505770,749372510,25236950447,35966130528
483246797,229395956,281830655,48195287525,245916465,36699472842,36490369226,749579189,24209650404,35772104659
479429456,228475902,282792760,48396582802,290582343,35781315551,35989987121,745434522,25261412781,36125366190
478048033,229666168,281243228,48764860857,323658153,35582460315,35693918668,742112229,25062476101,36594690396
478450654,231238071,280042702,47710351977,357403096,35022233020,34879910731,744041581,24926016365,35793030654
484072645,213059993,259522625,46874554607,61963337,25301456913,25324251577,727863310,25292007941,37621332564
485274992,213762001,261012529,46658874551,63604538,25465767867,25199521121,726000105,25537153884,37524797195
485709644,218608334,270395446,47033171550,68066319,25730492699,25967504247,737145974,25617139107,37545875781
487121861,213287870,267645186,47407571199,76121099,25964818988,26302191620,738840407,26342961966,37777972134
