LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
<not counted>,397665,388657,67991650,7313537,5111161,13733058,553449,58629941,59535816
697189,30433235,40851441,8303511439,9632584,3327774994,3062151008,32525773,5156724104,6562524499
449227,13187434,23476959,8266309095,8516769,3375434854,3320886063,21087692,4991411556,6321321971
432738,11678857,20905869,8193661834,9031426,3368621041,3333229498,21077790,5033243122,6359395903
16061107,29347802,77709981,8423164798,291819789,7064992053,7021336506,101793678,3455567249,5097465498
32768999,27214366,64704434,8438237666,285100587,9727947773,9815290310,105103726,2805730506,4766002084
339276,12000672,21892917,8307225408,8370964,3417333802,3341387214,21683263,5432371066,6461764549
350970,12152032,22232539,8289109399,8638571,3393666119,3344100798,23921294,5390784295,6405390767
335692,13281918,23212936,8324634148,8004658,3404402873,3313360151,21283559,5383560964,6376668288
544908,19103499,20958405,8269161400,8597807,3324007653,3251055067,24754918,5217488605,6429437387
17487273,36243155,71506576,7988075520,197307697,6044550008,6333344101,93320431,3682882104,5343409940
33866607,21994702,87458610,7030712236,259630892,7317812610,7254181147,132427865,2760931293,4480855866
1508289,23821058,25632126,8209547514,14985148,3978922792,3944681019,25626061,4730788810,6029119081
28911050,22293522,81966930,6994085461,249023050,6868656979,6953638341,126625065,2781626481,4412011153
493823,12950570,23091986,8273379336,7958821,3434357951,3332203752,22612748,5151554377,6421996704
494134,12379486,23145783,8337051746,7817334,3397286162,3373604809,24644201,5181087016,6443471910
456619,11784136,21021554,8330716944,7873806,3420329815,3337169941,22343942,5113206565,6433408511
447043,12546641,21717148,8351612324,7804872,3409496953,3370435476,22975723,5153871517,6459586091
32379341,22525362,85503721,7056548783,251531777,7198744906,7167647278,127037488,2749517122,4391940642
47530398,9052727,10816208,8939167554,30025076,18461293469,18050785669,59314822,1561088741,2609495350
119744,28529812,34178232,9054986381,236032103,12792567664,12953886944,35132571,3345146361,4587912193
3817549,27623041,32024492,9006686154,185566298,13682464621,13258489063,34298254,3198213818,4434469845
83432,28876511,37499288,9016510113,279675643,13120517404,12676450330,35840427,3277735902,4555112085
253982,27146846,33701642,9005885727,224269144,12769383696,12908321531,34370123,3341890001,4579148384
83885,28977669,37672414,9015999768,282115360,12643270349,12594814684,37706197,3363174321,4682992518
2128587,27443449,31091585,9014563084,196692161,13558171934,13146697130,33281113,3189337847,4413599050
386014,27912354,34121366,9004087151,235713529,13054360928,13001198130,34668660,3302330073,4539630991
169758,29696137,37132680,8981688535,281969356,12900600320,12613504473,36637731,3221632980,4568751914
158309,27903632,33705267,9016163634,258853346,12958899953,12917948104,34653253,3310552964,4558024095
75640,27976643,35104709,9009373272,266683361,12891535142,12761615558,34906243,3276419028,4556185836
70390,28216423,35120484,9018366221,267613443,12810881106,12854783110,35315197,3349321008,4552673134
18766444,35248364,68042902,8610373283,355164127,7737729432,7712788472,96357609,3520377501,5223482495
343775,12368349,22304720,8396634534,7365331,3417779321,3391009479,22995428,5487381067,6508921934
343412,12852602,22855614,8416871542,7525383,3404541511,3390269369,23493742,5462447495,6518984921
341539,11282826,21760212,8302500985,8915681,3403816794,3363417255,25037719,5426752170,6437056226
480932,12400165,22779849,8377550010,7213141,3425647894,3372541597,22738116,5137930425,6489002743
