LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
1307386,5245772,10633161,1214698510,37218006,703676094,691119362,13195001,598249721,833429794
2276952,27953738,36248964,8307071195,12311370,3142658558,3710892013,41533018,5438286599,6489056360
577533,12331612,21431840,8133477649,10677311,3308140413,3197374360,21165472,5331817388,6341285900
698432,12328242,19833785,8129168828,11065577,3257369406,3247872035,22598892,5307087882,6307882138
13388883,31797502,65059309,8066006716,136911769,5105474106,5121082369,80097936,4482763287,5633503556
<not counted>,299004,315429,45290306,2274225,1024326,13189794,<not counted>,24029564,36286950
<not counted>,266832,237996,39889313,1730505,<not counted>,8956345,<not counted>,24292514,33056513
<not counted>,408300,470927,74600489,3020446,3154635,15527307,<not counted>,43298328,62641710
2073780,18947962,22252430,8957122695,136922198,10312072182,10392570203,24079266,4074613381,4756707352
672811,19593034,22525240,8949161219,138537761,10314248963,10238175589,22375115,21039763926,4813309478
