LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
489444143,229495843,324046703,49199881953,322251214,30158099949,30939622168,810172095,24301165047,37225899499
471915421,353504957,418112140,48219020418,120862567,23836450021,23265147864,877517881,27309981721,40060286602
485207195,216666016,273869610,48399898447,105081795,26799317306,26839423511,750410388,25801821632,38448601975
484703170,214820547,273748729,48362186638,85701753,26354169893,26769039736,741366907,26964528095,38239587123
483202205,220295579,271625240,47562569902,85062289,26266407499,25847224818,739321319,25652298971,38039117807
490988813,231559820,320572234,46371798894,349029907,28584252269,28602352102,807492394,23980481340,36327574259
493731646,198983596,243205534,38341922994,79646049,21763056001,22127787833,717996510,20817869087,31077360969
487559247,222091753,349574893,49037273154,407837885,30622874831,30342262446,838122658,26049043813,38920897181
492598226,201929083,246983160,39431458404,98063963,22551909627,22555313664,718479653,21894686189,31777260708
485189972,218871078,379743212,48684518039,388806092,31263095729,31226064385,857506806,26011682951,38560549561
493954504,200814121,254007298,39799760762,116217480,22959846468,23468173864,729419625,21947544618,31602205102
492909211,202395783,256004508,40057984083,117526917,23662934235,23370306233,729792254,21798805088,32018968343
493418670,200836848,249896092,39855212214,114981113,23166492852,23390534113,727816181,22456275154,31932224643
494879741,200079109,253424822,39588383580,123541833,22990447663,23397587819,732163441,21162666327,31623482357
495250207,201824116,256641598,39448212426,115710630,23544135759,23233440751,734622050,21784036964,31544507353
494326880,199339639,251844507,39668337781,119097735,23196650250,23032223657,729670323,21496777620,31766859457
494848427,199317073,253529934,39648328656,112298499,23001454129,23365775244,730915925,21866516217,31685616518
493647469,201062646,256789285,39731945149,114818164,23370851529,23340737298,731772695,21803977467,31760587590
493542692,199845816,249025430,39343095583,119360221,23532658617,23047827787,728751543,21335056725,31681689093
493812622,200307351,251719985,39710137291,113196923,23058613212,23351388468,729513382,20751525980,31687411411
494494356,201750154,252695600,39878538408,115607344,23252894199,23463946722,729617962,21052540764,31679344398
494513721,198707290,250735743,39862839205,112437531,23585589800,23257293444,731168387,22124598177,32029210807
493932861,200152124,251479793,39628251129,114821336,23052782744,23315417001,731089310,22695443342,31751921984
493952880,201691549,256489077,39462581846,110927544,23330621311,23389506974,732185923,21098876325,31547195460
