# started on Wed Dec 16 21:28:59 2015

201742,cache-references
72181,cache-misses
38401704,instructions
50214633,cycles
26167475,stalled-cycles-frontend
16118011,stalled-cycles-backend
750883,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
