0.0
2.0
2.0
18.8
1.0
3.2
5.9
2.0
1.0
2.9
1.0
2.0
2.0
0.0
2.9
0.0
1.0
1.0
0.0
1.0
0.0
1.0
4.0
0.0
4.0
1.0
2.0
15.3
10.9
