LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
452982254,580445016,641375444,58254433677,451272441,50650713713,50023459081,1110914500,31280679520,40772281462
499506988,556880046,599810309,50594348382,347897254,46780418878,47056559585,1107372959,26690549801,35260711113
404554910,519635897,549130969,48871605305,278362487,40667113295,40697655325,965071733,27234477277,35645611889
514079729,551526972,583950738,48923218011,289589856,45968174623,46144864928,1097147994,26127537640,34215001785
452419967,542126904,575792179,49019772330,281271166,42702613800,43832461617,1022752208,26066859856,35013517054
304773956,580653999,618511936,57336995349,232158039,37800044486,39345117033,925109760,35029131893,44468002254
332289214,533871141,573150129,57201428831,231084754,39933253230,40967311145,907781156,34044480522,43248004475
298621540,526544295,563663405,56995314144,227940610,39127809235,39346181271,866065950,34468999867,43768424521
251249107,511852957,546900540,56917734728,224495927,36169660420,36359644754,801980805,34949667720,44652578701
422347174,472815626,501349826,48727072556,252270970,39638700399,39143203722,923260930,25796057831,33956051366
