# started on Wed Dec 16 18:42:19 2015

5452,cache-references
4215,cache-misses
231868,instructions
627730,cycles
516530,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
