LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
336638003,521497935,602596795,58455388571,373029205,41178475473,41667090377,943015826,33483409493,40653410110
303578795,546003014,591631365,51346698060,303373623,36669858007,36762863653,899056013,30556478099,36351420051
396990944,452791435,495448699,49163959936,159558876,35329152454,35324241961,871630292,29666421727,34834800656
405394923,446142018,491464730,49917174646,163670070,35466630582,35694181069,876427322,30830268684,35283076670
396358503,461338561,502983968,48868049196,168458244,35846378555,35461827684,884394459,31345635522,34444745659
251610234,613137133,646053136,58163526874,356206909,33662997725,34185553046,899065101,36499919235,44179400725
308039845,533490962,566685020,57926440729,179990078,37512976449,37955702662,874360390,34588207743,41767006537
292356751,550045066,574393138,57738905831,167179002,37539478608,37659179336,865431931,37828100757,41836335202
307737317,530135515,555536300,57256090761,166998411,37269309846,37470767477,866469902,36655598958,41563094753
299953171,540303149,561918832,57724532482,174918497,37219394032,37249347182,861789954,35174521955,41939723220
315971786,527778611,590449212,57391343744,270742800,38129854227,38551522726,908947076,35137255098,41203832865
299798126,542180769,561985092,48707827805,175069001,33818903790,34222511792,861937368,31288206080,34792351358
