LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
30968264,16017936,150626867,11485758085,336378624,10836475546,11133042342,200381446,3356163869,5953419974
45278249,39649013,114884540,10577525771,85647149,6040535322,5853689012,159012871,5196501612,7556414522
69372246,14565919,125728145,13261195051,422786745,17897324830,17271075882,218527739,4066774354,7328305148
27260564,46667746,84377542,10851503581,87509791,5680953566,5909769649,108254115,5426075588,7832280857
79135218,13321870,193220838,13709744878,194349637,13878314796,13789898274,270252570,5399434622,8629636964
47777517,37693360,118418481,10704653691,79669168,5522119096,5858357621,160916283,5380976964,7712501071
81353691,14442648,185120510,14521712021,207663240,14387825039,13898477792,263249207,5766717497,9090995445
59338974,11351489,97779562,12656516987,218045331,18728464055,18392097267,168386615,3408674294,6042432499
2391775,12192999,80151444,11400890014,385202714,18136793367,18284511101,79066902,2715098199,4729053876
4214167,16315402,74569948,11391631699,274010800,17549470176,17938755405,75889178,2886133439,4935613405
3917632,15573920,77262426,11089930844,345253944,17450212188,17813816820,79116240,2737255017,4677979360
14630058,16784008,62651251,10592422959,184310227,17971157653,17464113244,76705825,2663587123,4386368540
2183972,12196908,70368098,10513823806,336988032,16921115842,17208318884,71240934,2565001257,4395030698
14572678,12476363,62887329,10060948187,277542597,17739478459,17239552146,74761325,2295136722,3977356196
2240575,11281854,65467892,10834734484,431783968,17567079732,17562012548,71316073,2482620802,4624161866
2789473,16607309,71702259,10960571795,307664325,17691553847,17188275308,72886405,2897752529,4801348431
2384596,14441676,68256441,11124071842,423747455,17645981927,17482356623,78649636,2797681436,4794188277
4864618,12668520,76703268,11353982567,449890763,17391617347,17650838671,89922085,2727006988,4756862629
20915185,39761013,66829799,10956515478,84395121,5688435169,6101530016,98822230,5313498999,7880365102
48042370,26515069,179795052,13542873433,249964444,14435337764,14021141042,234261772,5312454459,8558097724
49388833,33333358,170403501,14398137803,221449437,14518826455,14156632024,216838030,6159673461,9351453322
