LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
305683532,619122254,708444464,57928646402,326304572,43988218943,44355156843,1019036813,33510275105,39105150033
362204589,591158080,646800177,58270674498,291671364,42212266495,41931485517,1010361484,36590060930,40772357103
355530230,552580183,587602653,57963986700,161549741,40852018384,40410333088,937481451,34639105778,40940124717
349832143,553988074,588155193,58363481297,156924982,40527792531,40785809878,933796342,35843992746,41061644372
350670654,552566632,586523221,58465927650,165876281,40435147503,40731175598,937063386,36659272609,41239477945
350669579,554241357,587589129,58188636744,171155504,40853330006,40718982392,936573174,35104200578,41132002772
345324974,552985989,589300588,58236713712,157359063,40350176125,40536268531,928762921,34542272350,40940399752
359634286,567113368,620353625,58464010774,267488631,42998805550,42720544560,982394142,35173621486,40867553454
322847184,573292151,605671583,49233260869,147992330,37199171867,37372664711,924154762,29553055356,33997800471
327908255,578851973,608684965,49314486688,159117322,37384358531,37657552161,935680275,31589694701,33996723180
323153585,581650983,610804773,49246880868,150569074,37338988200,37587456973,935566942,29267362760,33978316798
342671341,557729915,591047469,49185980284,156093469,37324233583,37564095512,930443359,30396982149,33944212014
352358874,567125530,645884198,53895741793,308861314,40750933473,40365213322,1008448845,31502664485,37528440682
235999982,654622670,697599361,58196365354,307581881,51141557615,51070982051,938369354,33681517113,37607589698
259239987,633219889,689972457,58216973859,373505549,49398540859,48886654906,950230691,33640290762,38399813967
