LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
55726225,12987240,161788250,58049744959,330307352,76206174295,76399630685,230756121,8514141472,20593799710
31642064,2592155,66336472,49185815896,175548331,66875090363,66878317552,116093402,6262764831,16562035342
39232314,4480167,98449578,50698776811,251949410,68073820744,68367528193,154692240,7245873942,17377684851
62847594,38665054,154308145,58932121224,224131434,70744740082,70939621876,232134530,11294709382,24206018366
30378787,2456287,67224304,48850264036,179874491,66776815314,66209642675,113110163,6783393307,16587743708
62052979,14983208,211618618,58816673739,439393593,78059141951,78082322863,305249480,8743022577,21647148195
34775205,3126554,73397841,49381080506,198918328,67792514826,67256423941,126190464,6764917058,16740842207
32440397,2973798,66498959,49213433677,183997314,66004816768,66357982264,115202645,6636187838,16600224520
47517481,9948619,121840003,53100951567,340499001,73480298645,73011216690,198466119,7025434527,18732986470
28806948,2870172,63139893,49030836765,173899927,67038986710,66900552256,104959528,5898302878,16611461607
29540089,2088174,61453116,49086712661,180476644,66909368304,67142454725,107618144,6791632739,16544176273
29408311,2219937,62806028,48841904132,178244101,66987359218,66583917092,107505632,5933381893,16653967435
28875331,2487920,63928612,49127000930,180597269,67024819630,67235696334,106272338,6175225139,16681011835
25422033,2019728,55943822,48760966050,175780287,68162359476,67476211669,95784329,6033534254,16452189169
24029751,2719912,58252321,49122355006,170532733,67903724454,68156484972,96306827,5726238388,16726799189
23244008,2376074,55566979,48647816622,161825436,68477107974,68767055378,92105557,5607439665,16415320611
25283733,2669030,60282243,49140218118,172006484,67803480721,67872528675,97086505,5907518230,16919499604
25688183,2212520,57726836,48646172734,171340862,68043030461,67616167041,100265736,5626436121,16499154368
24347904,2314566,50909497,48511150942,153075979,67400927778,67901303761,89939392,6292108649,16816972473
22219349,1569291,42438409,47955740839,141898455,67918085642,67396068054,76303551,5565965821,16536533384
23917192,1817579,44978579,47999319823,143184872,67188751657,67484723236,86538032,5668547167,16271582293
23614161,1661880,47261005,48379648893,161945817,68864329538,68306695143,85540303,5487577122,16645583126
22906158,2617401,53289161,49031201467,164140519,68878904176,69133223740,91543513,5779394732,16895591109
21705244,2856362,55341001,49120735982,168198658,69054171900,69353627539,89323785,5689524269,16918545526
22638738,2814219,55160818,48957377503,180618405,69763068325,69480559783,93728169,5516987469,16908110768
21444277,3424857,52135633,49320392580,167039813,69847913400,70107808235,82923856,5653021825,17131709573
22973886,12785840,198538656,25615299344,352664690,30789799259,31142252785,254536195,6529571902,13175350897
22788070,14960547,226830316,52425398961,355869382,73879518186,74075437700,291657707,10507048055,21329617894
