LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
33051695,15292636,146027147,11485478950,320471201,11060161929,11272065600,202973774,3428993424,5988194225
45111123,41859149,117210706,10977637783,86351088,5661869780,6182185219,153677958,5494018721,7814131211
34663432,13973259,177248002,14983734305,215945778,14295179354,14153774145,218611942,6097819346,9536669996
34450828,16417148,123511549,14193603746,174549936,14392153164,14821210557,183793435,5506399640,9013014184
22656024,8122243,79294608,9288720340,106000890,9163563944,8791936522,115989889,3865979170,6174985497
12554043,10853690,53152450,5307563261,81900923,4477713048,4421807233,73315569,2520840312,3796000614
2688591,1324502,31398326,1878011636,58444207,961872302,1231615096,36578115,695568821,1130545923
2768718,1341499,35979807,2097944319,73013685,1767060372,1620437375,46759506,918666379,1307930167
2353587,1467681,35128766,2620462421,78554856,1693418039,1711031995,44177403,1175653751,1734148773
2867376,1815756,34734376,2252326260,75871229,1612478053,1758090791,44564199,838970294,1346537066
3217749,1498241,34962859,1942447303,82794150,1678557554,1570693414,50402053,828350159,1159217108
2789867,1823192,33582026,2339166702,77400856,1568216033,1865270326,45508658,937422405,1445665036
2815683,1350336,36034251,2297793873,77731122,2070364121,1607828879,46661337,1025757108,1496138681
3052497,1567511,33867213,2297218229,79080014,1544956357,1588372540,45286987,953605674,1451620201
3423580,1583157,36597502,2094704879,76741428,1504920891,1747299844,46582494,827019189,1288987458
3210625,1687723,37630374,1994763173,73745290,1942671511,1600798732,47721694,763594650,1170497946
2374069,1602619,34959597,2249545383,74978771,1584897563,1540257922,43623840,907052961,1388240525
3545772,1688381,36189501,2249056149,78688352,1551953303,1878635706,45670847,811150731,1314144992
3213876,1573892,35972535,2007060951,81655265,1920178687,1652409772,50756304,868005669,1158104763
2111244,1431222,34043505,2387681204,75558561,1602675058,1686149702,42517224,959475175,1491976552
7047970,2282175,42565645,2862473549,89411423,2494153304,2634548467,56926720,966246027,1613506393
2941251,1760856,34218611,1936041144,82040377,1797413170,1549426642,48943192,773363658,1166080444
