# started on Tue Dec 15 17:44:05 2015

5185,cache-references
2709,cache-misses
234110,instructions
410628,cycles
298886,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
