LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
44685388,11961233,145497273,58079793816,322233019,76647465989,76647973742,212952963,8828954011,20399912246
104893314,155652108,262557417,58232662809,256843659,71694907963,71810804785,349903840,10435776851,23076063602
68088907,37686671,161948033,58122172066,226895156,72980011479,72518997066,242701035,10407124530,22639505163
86024453,32770124,166008612,58304589536,574574504,82739863996,82376101235,277748454,7746412676,20493047929
55838970,43259272,129873751,58124990163,172377795,71207615680,70796875296,187583290,11315452795,23332428323
77979537,34944052,190507414,58434982758,313812408,74249140919,74111393076,299545736,10308305580,22599362897
99903042,59148100,248769135,60011485283,479694597,80760984661,80108855911,371045273,9792446921,22873608741
65546036,9662484,92296429,58378610516,315729869,83673831916,84181712609,179835250,7196911125,19213456014
23581846,14701790,99468855,57875796583,540007679,82903214135,82224673733,141366414,8743989182,19932587442
24853124,14466141,101135539,58225232236,592105230,82520259102,82840317358,140698366,8181516869,20411122748
25668988,13379202,105186852,57861573524,557924010,83436777946,82831502788,149681815,8205193573,20048401346
24887572,15392255,97313103,58258203188,511632259,82119485031,82528112925,138593983,8082704028,20409537343
24417173,14597225,103392478,57819830461,594968971,83204661432,83182794528,142145337,7953097535,20166694676
28763888,13529803,90975035,58337700563,492161301,83916667318,84170517347,132686269,8363725664,20217090537
21297059,12861081,92738914,57784613748,591710727,84513970894,83911763969,132235028,7399566228,20017664832
21311084,16051929,93704230,58353631398,555862528,83687112254,84046146948,127043887,7481603094,20563333938
24128798,16203191,96803971,58571859656,498443523,83121059994,83434775235,137216313,8376559764,20964908515
21293214,12596841,92761214,57812030874,583366286,83833386455,83612083946,130761017,7501533982,20362886778
21293828,14104963,85960243,56993776160,520414285,83749198207,83021607610,124936103,7231731420,20098879082
29785997,17266776,115679292,57484334905,488690860,81597762815,82205378870,160267508,7841937677,20621250068
42685483,50680708,98274422,57464512902,151568623,72138161910,72560364730,142277876,10171371383,22840674285
64995045,46756384,186386834,58960620943,386857777,77086587064,77371310563,264476757,9651039633,23393280539
70587062,39763336,205783283,60091194826,515308292,80281062327,80614287879,309945477,9273639412,23595371184
78699462,40949733,246200867,60846565855,910711421,83166440889,83518228558,364289368,9074207420,23822368506
