LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
39122085,21910853,139106763,12515508001,314287337,11399275089,11538008608,197504937,4239893173,6996355433
22952797,17824038,149054795,11419212749,309938412,10654634440,10634795116,189439054,3620289086,6154938104
20678347,12428179,139339685,11108932204,272668680,9925925776,10366180841,185651584,3436519859,5817712490
23185197,13902282,141549108,11438398315,297826123,10542947260,10635613529,194285007,3663248343,6011248784
19090424,11913120,139601588,10670526734,259862231,10500776114,9860251476,179699653,3433031782,5776299222
21610603,12747699,146084328,11324101551,297499718,10522347057,10591016656,193328652,3652570866,5998728259
19549747,10500646,130587269,12061844087,259326539,10205771069,10425567053,178623039,4292748901,6720559408
19715437,12511100,133011685,10311973805,270787650,9346838212,9344601706,174796180,3373619627,5525903334
21796144,16593459,122450585,11383927610,252945185,9411951715,9524849392,161921478,4121306876,6553318088
29781842,13603368,130092993,10800491908,242138996,10284299834,10610209122,185495777,3255165637,5533740302
22028454,13427858,169114588,11121893645,240111346,10338293791,10759131755,190742687,3353866153,5767437463
19714653,10199539,136489469,10840117057,260901665,10173650255,10350994342,181105832,3286672600,5648546868
20180361,12260504,137533711,11161445669,304936056,10098863502,10439683258,185366677,3664581705,5992014574
20765169,9983650,137702225,11024844325,247710427,10051103067,10374298906,187101724,3436650540,5706695971
20801718,16829800,137410418,11449038687,311326245,10548473467,10547052547,182292210,3560828064,6122292890
20329010,12774284,134828214,10715040393,260567337,10439978492,10322945093,180796045,3341918306,5646165574
20504384,13617679,138919211,11181590960,297657540,10735420712,10290767260,187782286,3711886898,5936311244
18394338,9694471,167125531,11131529577,221218178,10541710828,10216276103,185169866,3633486969,5858169559
23833783,16469599,139262060,11290490892,313724145,10623461877,10391165235,191142378,3738630506,6072249090
20111250,9333032,140806643,10636428609,244542127,10360069266,10204255433,190415582,3253777177,5412542637
20041749,14193570,141479121,10705069169,297206910,9999495703,10380762035,184903139,3244069877,5531096369
20513814,9818050,137868907,11086042318,241212973,10080057543,10607599515,186623870,3371087046,5641935066
21776760,14378109,143940142,10923754771,291086284,10063665976,10275790529,188443840,3320157253,5711325937
21519213,11529555,151282295,11840042071,253069687,11014579756,11178028721,193450835,3577063046,6115130531
20397827,12114499,141423293,11015379902,281495349,10047390619,10551002372,185056604,3310140638,5712944598
21160821,12307661,143301163,11533906945,269290723,10644594791,10949514750,189814689,3647380942,6046388981
19688334,11879796,137607899,10837016915,266549696,10107374233,10323099802,178361918,3268800179,5578825949
21068152,13801606,138402837,10654335621,290502428,10120161548,10058902037,183691269,3290072746,5600374670
