# started on Tue Dec 15 12:30:43 2015

<not counted>,cache-references
9589,cache-misses
565963,instructions
1389020,cycles
1042188,stalled-cycles-frontend
743467,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
